character,true_emotion,sentence,predicted_emotion,tension_modifier,tension_idiom,tension_degree_head,tension_word_count,tension_score,raw_response,api_time,api_status
小婷（女性，24歲，軟體工程師，理性且有點內向）,驚奇,今天的線上會議效率出乎意料的高。,驚奇,1,0,0,8,0.13,"情緒：驚奇
Modifier：1
Idiom：0
DegreeHead：0
WordCount：8  
Tension：0.13",2.16458797454834,200
小婷（女性，24歲，軟體工程師，理性且有點內向）,驚奇,發現公司福利有免費健身房，太讚了！,喜悅,1,0,1,10,0.3,"情緒：喜悅
Modifier：1
Idiom：0
DegreeHead：1
WordCount：10  
Tension：0.30",1.5533580780029297,200
小婷（女性，24歲，軟體工程師，理性且有點內向）,驚奇,新推出的軟體功能超方便，真沒想到。,驚奇,1,0,1,10,0.3,"情緒：驚奇
Modifier：1
Idiom：0
DegreeHead：1
WordCount：10  
Tension：0.30",1.134667158126831,200
小婷（女性，24歲，軟體工程師，理性且有點內向）,信任,我相信只要把問題拆解清楚，總是可以找到解法的。,信任,1,0,1,15,0.2,"情緒：信任
Modifier：1
Idiom：0
DegreeHead：1
WordCount：15  
Tension：0.20",1.2641799449920654,200
小婷（女性，24歲，軟體工程師，理性且有點內向）,信任,她平常做事很細心，這個模組交給她我很放心。,信任,2,0,1,15,0.27,"情緒：信任
Modifier：2
Idiom：0
DegreeHead：1
WordCount：15
Tension：0.27",1.8897449970245361,200
小婷（女性，24歲，軟體工程師，理性且有點內向）,信任,主管雖然要求很多，但我覺得他的判斷是對的。,信任,1,0,0,13,0.08,"情緒：信任
Modifier：1
Idiom：0
DegreeHead：0
WordCount：13  
Tension：0.08",3.1607301235198975,200
小婷（女性，24歲，軟體工程師，理性且有點內向）,信任,我信任我們團隊的默契，這次應該能準時交付。,信任,1,0,0,13,0.08,"情緒：信任
Modifier：1
Idiom：0
DegreeHead：0
WordCount：13
Tension：0.08",1.304258108139038,200
小婷（女性，24歲，軟體工程師，理性且有點內向）,信任,這個演算法我有測過好幾次，我相信它能跑穩。,信任,1,0,1,13,0.23,"情緒：信任
Modifier：1
Idiom：0
DegreeHead：1
WordCount：13  
Tension：0.23",2.0116260051727295,200
小婷（女性，24歲，軟體工程師，理性且有點內向）,信任,我知道你不是故意晚交PR的，應該是有其他原因吧。,信任,1,0,0,15,0.07,"情緒：信任
Modifier：1
Idiom：0
DegreeHead：0
WordCount：15
Tension：0.07",1.0340180397033691,200
小婷（女性，24歲，軟體工程師，理性且有點內向）,信任,他說會修復那個bug，我相信他能處理好。,信任,1,0,0,13,0.08,"情緒：信任
Modifier：1
Idiom：0
DegreeHead：0
WordCount：13  
Tension：0.08",1.1918718814849854,200
小婷（女性，24歲，軟體工程師，理性且有點內向）,信任,我用的是你推薦的套件，因為我信你的判斷。,信任,2,0,0,14,0.14,"情緒：信任
Modifier：2
Idiom：0
DegreeHead：0
WordCount：14
Tension：0.14",1.8923380374908447,200
小婷（女性，24歲，軟體工程師，理性且有點內向）,信任,我們彼此都有默契，不太需要太多語言就能協作。,信任,1,0,2,13,0.31,"情緒：信任
Modifier：1
Idiom：0
DegreeHead：2
WordCount：13  
Tension：0.31",2.5548439025878906,200
小婷（女性，24歲，軟體工程師，理性且有點內向）,信任,她之前也遇過類似的狀況，所以我信她這次也處理得來。,信任,1,0,0,15,0.07,"情緒：信任
Modifier：1
Idiom：0
DegreeHead：0
WordCount：15  
Tension：0.07",0.86269211769104,200
小婷（女性，24歲，軟體工程師，理性且有點內向）,喜悅,今天修好了一個超難的bug，心情超好！,喜悅,2,0,2,11,0.55,"情緒：喜悅
Modifier：2
Idiom：0
DegreeHead：2
WordCount：11  
Tension：0.55",1.3804359436035156,200
小婷（女性，24歲，軟體工程師，理性且有點內向）,喜悅,同事邀請我一起吃午餐，感覺很溫暖。,喜悅,1,0,1,11,0.27,"情緒：喜悅
Modifier：1
Idiom：0
DegreeHead：1
WordCount：11  
Tension：0.27",1.0998458862304688,200
小婷（女性，24歲，軟體工程師，理性且有點內向）,喜悅,收到主管的讚賞，整天都很開心。,喜悅,1,0,1,10,0.3,"情緒：喜悅
Modifier：1
Idiom：0
DegreeHead：1
WordCount：10  
Tension：0.30",1.725405216217041,200
小婷（女性，24歲，軟體工程師，理性且有點內向）,喜悅,項目順利完成，大家一起慶祝。,喜悅,1,0,0,8,0.12,"情緒：喜悅
Modifier：1
Idiom：0
DegreeHead：0
WordCount：8  
Tension：0.12",1.1304020881652832,200
小婷（女性，24歲，軟體工程師，理性且有點內向）,喜悅,發現自己成長了很多，超有成就感。,喜悅,2,0,1,9,0.56,"情緒：喜悅
Modifier：2
Idiom：0
DegreeHead：1
WordCount：9  
Tension：0.56",1.658078908920288,200
小婷（女性，24歲，軟體工程師，理性且有點內向）,喜悅,雖然忙，但感覺每天都充實。,喜悅,2,0,0,8,0.25,"情緒：喜悅
Modifier：2
Idiom：0
DegreeHead：0
WordCount：8
Tension：0.25",2.3422958850860596,200
小婷（女性，24歲，軟體工程師，理性且有點內向）,喜悅,發現新音樂很棒，一整天都有好心情。,喜悅,2,0,1,11,0.36,"情緒：喜悅
Modifier：2
Idiom：0
DegreeHead：1
WordCount：11  
Tension：0.36",1.2058141231536865,200
小婷（女性，24歲，軟體工程師，理性且有點內向）,喜悅,聽到朋友的好消息，替他們開心。,喜悅,1,0,0,9,0.11,"情緒：喜悅
Modifier：1
Idiom：0
DegreeHead：0
WordCount：9  
Tension：0.11",2.1003971099853516,200
小婷（女性，24歲，軟體工程師，理性且有點內向）,喜悅,今天天氣好，心情自然就好。,喜悅,2,0,0,8,0.25,"情緒：喜悅
Modifier：2
Idiom：0
DegreeHead：0
WordCount：8  
Tension：0.25",1.541877031326294,200
小婷（女性，24歲，軟體工程師，理性且有點內向）,喜悅,同事送的小禮物，讓我覺得被關心。,喜悅,1,0,0,10,0.1,"情緒：喜悅
Modifier：1
Idiom：0
DegreeHead：0
WordCount：10  
Tension：0.10",1.305427074432373,200
小婷（女性，24歲，軟體工程師，理性且有點內向）,期待,這次如果部署順利，我就可以專心開發下個版本了。,期待,0,0,0,13,0.0,"情緒：期待
Modifier：0
Idiom：0
DegreeHead：0
WordCount：13  
Tension：0.00",2.471707820892334,200
小婷（女性，24歲，軟體工程師，理性且有點內向）,期待,新技術分享會快到了，有點期待會學到什麼。,期待,1,0,1,11,0.27,"情緒：期待
Modifier：1
Idiom：0
DegreeHead：1
WordCount：11  
Tension：0.27",2.349180221557617,200
小婷（女性，24歲，軟體工程師，理性且有點內向）,期待,月底會去見大學同學，雖然緊張但也有點期待。,期待,2,0,1,15,0.33,"情緒：期待
Modifier：2
Idiom：0
DegreeHead：1
WordCount：15  
Tension：0.33",1.4521560668945312,200
小婷（女性，24歲，軟體工程師，理性且有點內向）,期待,這週專案驗收完，我應該可以好好睡一覺了吧。,期待,1,0,1,13,0.31,"情緒：期待
Modifier：1
Idiom：0
DegreeHead：1
WordCount：13  
Tension：0.31",1.2920448780059814,200
小婷（女性，24歲，軟體工程師，理性且有點內向）,期待,希望下次code review不要又被挑同樣的問題。,期待,0,0,1,11,0.18,"情緒：期待
Modifier：0
Idiom：0
DegreeHead：1
WordCount：11
Tension：0.18",1.63950777053833,200
小婷（女性，24歲，軟體工程師，理性且有點內向）,期待,我對新功能的A/B測試結果還蠻好奇的。,期待,1,0,1,10,0.3,"情緒：期待
Modifier：1
Idiom：0
DegreeHead：1
WordCount：10  
Tension：0.30",1.3969001770019531,200
小婷（女性，24歲，軟體工程師，理性且有點內向）,期待,週五跟同事約了晚餐，雖然不熟，但還是有點期待。,期待,1,0,1,13,0.23,"情緒：期待
Modifier：1
Idiom：0
DegreeHead：1
WordCount：13  
Tension：0.23",1.548612117767334,200
小婷（女性，24歲，軟體工程師，理性且有點內向）,期待,這次重構如果成功，效能應該會明顯提升。,期待,1,0,1,10,0.3,"情緒：期待
Modifier：1
Idiom：0
DegreeHead：1
WordCount：10  
Tension：0.30",2.2326509952545166,200
小婷（女性，24歲，軟體工程師，理性且有點內向）,期待,長假快到了，我已經開始規劃旅程了。,期待,1,0,0,11,0.09,"情緒：期待
Modifier：1
Idiom：0
DegreeHead：0
WordCount：11  
Tension：0.09",1.1554250717163086,200
小婷（女性，24歲，軟體工程師，理性且有點內向）,期待,第一次投稿技術文章，有點緊張但也想知道會不會被刊出。,期待,1,0,0,17,0.06,"情緒：期待
Modifier：1
Idiom：0
DegreeHead：0
WordCount：17  
Tension：0.06",1.7149362564086914,200
小婷（女性，24歲，軟體工程師，理性且有點內向）,恐懼,剛剛deploy時卡住了，我有點怕是不是哪邊沒考慮到。,恐懼,1,0,1,14,0.21,"情緒：恐懼
Modifier：1
Idiom：0
DegreeHead：1
WordCount：14  
Tension：0.21",2.4321930408477783,200
小婷（女性，24歲，軟體工程師，理性且有點內向）,恐懼,如果這次測試還是過不了，可能要整個rollback了。,恐懼,0,0,0,13,0.0,"情緒：恐懼
Modifier：0
Idiom：0
DegreeHead：0
WordCount：13  
Tension：0.00",2.639470100402832,200
小婷（女性，24歲，軟體工程師，理性且有點內向）,恐懼,我不太擅長當眾發表，有點怕會講不清楚。,恐懼,2,0,1,13,0.38,"情緒：恐懼
Modifier：2
Idiom：0
DegreeHead：1
WordCount：13
Tension：0.38",1.6767477989196777,200
小婷（女性，24歲，軟體工程師，理性且有點內向）,恐懼,這功能牽涉的邏輯太多，我怕改動後會有副作用。,恐懼,0,0,1,14,0.14,"情緒：恐懼
Modifier：0
Idiom：0
DegreeHead：1
WordCount：14
Tension：0.14",2.1735408306121826,200
小婷（女性，24歲，軟體工程師，理性且有點內向）,恐懼,我們系統太仰賴某個第三方API，我有點不安。,恐懼,1,0,1,13,0.23,"情緒：恐懼
Modifier：1
Idiom：0
DegreeHead：1
WordCount：13  
Tension：0.23",1.5707879066467285,200
小婷（女性，24歲，軟體工程師，理性且有點內向）,恐懼,如果這週進度再拖延，可能整個時程都會被壓縮。,恐懼,1,0,0,13,0.08,"情緒：恐懼
Modifier：1
Idiom：0
DegreeHead：0
WordCount：13
Tension：0.08",1.6425909996032715,200
小婷（女性，24歲，軟體工程師，理性且有點內向）,恐懼,我最怕的是遇到那種不重視文件的合作對象。,恐懼,1,0,1,14,0.21,"情緒：恐懼
Modifier：1
Idiom：0
DegreeHead：1
WordCount：14  
Tension：0.21",1.341717004776001,200
小婷（女性，24歲，軟體工程師，理性且有點內向）,恐懼,有些技術債拖太久了，坦白說我有點焦慮。,恐懼,1,0,1,13,0.31,"情緒：恐懼
Modifier：1
Idiom：0
DegreeHead：1
WordCount：13  
Tension：0.31",2.179490089416504,200
小婷（女性，24歲，軟體工程師，理性且有點內向）,恐懼,現在這種工作強度，我怕我撐不了多久。,恐懼,1,0,0,11,0.09,"情緒：恐懼
Modifier：1
Idiom：0
DegreeHead：0
WordCount：11  
Tension：0.09",2.4933669567108154,200
小婷（女性，24歲，軟體工程師，理性且有點內向）,恐懼,如果跳槽失敗，我不確定還有沒有備案。,恐懼,1,0,0,11,0.09,"情緒：恐懼
Modifier：1
Idiom：0
DegreeHead：0
WordCount：11  
Tension：0.09",1.968980073928833,200
小婷（女性，24歲，軟體工程師，理性且有點內向）,厭惡,這種低效的工作流程，真讓人生氣。,憤怒,1,0,0,9,0.11,"情緒：憤怒
Modifier：1
Idiom：0
DegreeHead：0
WordCount：9  
Tension：0.11",1.1168949604034424,200
小婷（女性，24歲，軟體工程師，理性且有點內向）,厭惡,同事愛拖延，害大家都要等他。,憤怒,1,0,0,10,0.1,"情緒：憤怒
Modifier：1
Idiom：0
DegreeHead：0
WordCount：10  
Tension：0.10",1.1697721481323242,200
小婷（女性，24歲，軟體工程師，理性且有點內向）,厭惡,那種不負責任的態度，讓人反感。,厭惡,1,0,0,8,0.13,"情緒：厭惡
Modifier：1
Idiom：0
DegreeHead：0
WordCount：8  
Tension：0.13",1.6058661937713623,200
小婷（女性，24歲，軟體工程師，理性且有點內向）,厭惡,一直重複做同樣的錯誤，煩死人了。,憤怒,1,0,0,10,0.1,"情緒：憤怒
Modifier：1
Idiom：0
DegreeHead：0
WordCount：10  
Tension：0.10",1.5108940601348877,200
小婷（女性，24歲，軟體工程師，理性且有點內向）,厭惡,亂七八糟的程式碼，看得我頭大。,厭惡,1,1,0,8,0.25,"情緒：厭惡
Modifier：1
Idiom：1
DegreeHead：0
WordCount：8  
Tension：0.25",1.4350790977478027,200
小婷（女性，24歲，軟體工程師，理性且有點內向）,厭惡,無聊的會議根本浪費時間。,厭惡,1,0,0,7,0.14,"情緒：厭惡
Modifier：1
Idiom：0
DegreeHead：0
WordCount：7  
Tension：0.14",1.3346972465515137,200
小婷（女性，24歲，軟體工程師，理性且有點內向）,厭惡,那種假裝忙碌的人最討厭。,厭惡,1,0,0,8,0.13,"情緒：厭惡
Modifier：1
Idiom：0
DegreeHead：0
WordCount：8  
Tension：0.13",2.996864080429077,200
小婷（女性，24歲，軟體工程師，理性且有點內向）,厭惡,被迫加班到很晚，心情超差。,悲傷,2,0,2,8,0.75,"情緒：悲傷
Modifier：2
Idiom：0
DegreeHead：2
WordCount：8  
Tension：0.75",1.524839162826538,200
小婷（女性，24歲，軟體工程師，理性且有點內向）,厭惡,設備老舊又卡頓，工作效率很低。,厭惡,2,0,1,8,0.63,"情緒：厭惡
Modifier：2
Idiom：0
DegreeHead：1
WordCount：8  
Tension：0.63",2.635315179824829,200
小婷（女性，24歲，軟體工程師，理性且有點內向）,厭惡,看到別人抄襲我的成果，真是氣炸。,憤怒,1,0,0,10,0.1,"情緒：憤怒
Modifier：1
Idiom：0
DegreeHead：0
WordCount：10  
Tension：0.10",1.345292091369629,200
阿志（男性，45歲，餐廳主廚，熱情外向，講話直接）,悲傷,今天生意不好，心裡真不是滋味。,悲傷,1,0,1,9,0.44,"情緒：悲傷
Modifier：1
Idiom：0
DegreeHead：1
WordCount：9  
Tension：0.44",0.9432692527770996,200
阿志（男性，45歲，餐廳主廚，熱情外向，講話直接）,悲傷,客人都少得讓我擔心。,恐懼,1,0,0,8,0.13,"情緒：恐懼
Modifier：1
Idiom：0
DegreeHead：0
WordCount：8  
Tension：0.13",1.2468760013580322,200
阿志（男性，45歲，餐廳主廚，熱情外向，講話直接）,悲傷,廚房的設備又壞了，工作更辛苦了。,悲傷,1,0,1,10,0.3,"情緒：悲傷
Modifier：1
Idiom：0
DegreeHead：1
WordCount：10  
Tension：0.30",1.1617710590362549,200
阿志（男性，45歲，餐廳主廚，熱情外向，講話直接）,悲傷,看到老闆不理會我的建議，覺得好無力。,悲傷,1,0,1,11,0.27,"情緒：悲傷
Modifier：1
Idiom：0
DegreeHead：1
WordCount：11  
Tension：0.27",1.123546838760376,200
阿志（男性，45歲，餐廳主廚，熱情外向，講話直接）,悲傷,今天有道菜失敗了，自己很沮喪。,悲傷,1,0,0,10,0.1,"情緒：悲傷
Modifier：1
Idiom：0
DegreeHead：0
WordCount：10  
Tension：0.10",1.7374589443206787,200
阿志（男性，45歲，餐廳主廚，熱情外向，講話直接）,悲傷,聽說老同事換工作了，心裡空落落的。,悲傷,1,0,0,10,0.1,"情緒：悲傷
Modifier：1
Idiom：0
DegreeHead：0
WordCount：10  
Tension：0.10",0.8771059513092041,200
阿志（男性，45歲，餐廳主廚，熱情外向，講話直接）,悲傷,家裡小孩生病了，心情不好。,悲傷,1,0,0,9,0.11,"情緒：悲傷
Modifier：1
Idiom：0
DegreeHead：0
WordCount：9  
Tension：0.11",3.259462833404541,200
阿志（男性，45歲，餐廳主廚，熱情外向，講話直接）,悲傷,工作忙碌又沒時間陪家人，真難過。,悲傷,1,0,0,11,0.09,"情緒：悲傷
Modifier：1
Idiom：0
DegreeHead：0
WordCount：11
Tension：0.09",1.549617052078247,200
阿志（男性，45歲，餐廳主廚，熱情外向，講話直接）,悲傷,想念以前和團隊合作的快樂時光。,悲傷,1,0,0,9,0.11,"情緒：悲傷
Modifier：1
Idiom：0
DegreeHead：0
WordCount：9  
Tension：0.11",1.4571237564086914,200
阿志（男性，45歲，餐廳主廚，熱情外向，講話直接）,悲傷,今天煮的湯味道怪怪的，讓我不舒服。,厭惡,2,0,0,11,0.18,"情緒：厭惡
Modifier：2
Idiom：0
DegreeHead：0
WordCount：11  
Tension：0.18",1.3042171001434326,200
阿志（男性，45歲，餐廳主廚，熱情外向，講話直接）,憤怒,廚房裡亂成一團，真的氣炸我。,憤怒,2,0,1,8,0.63,"情緒：憤怒
Modifier：2
Idiom：0
DegreeHead：1
WordCount：8  
Tension：0.63",0.857083797454834,200
阿志（男性，45歲，餐廳主廚，熱情外向，講話直接）,憤怒,客人點餐慢吞吞，害整個流程卡住。,憤怒,1,0,0,10,0.1,"情緒：憤怒
Modifier：1
Idiom：0
DegreeHead：0
WordCount：10  
Tension：0.10",2.1972439289093018,200
阿志（男性，45歲，餐廳主廚，熱情外向，講話直接）,憤怒,那個助手老是犯錯，怎麼教都不聽。,憤怒,1,0,0,10,0.1,"情緒：憤怒
Modifier：1
Idiom：0
DegreeHead：0
WordCount：10  
Tension：0.10",1.248279094696045,200
阿志（男性，45歲，餐廳主廚，熱情外向，講話直接）,憤怒,老闆又改菜單，搞得我們手忙腳亂。,憤怒,1,0,0,9,0.11,"情緒：憤怒
Modifier：1
Idiom：0
DegreeHead：0
WordCount：9  
Tension：0.11",1.1656091213226318,200
阿志（男性，45歲，餐廳主廚，熱情外向，講話直接）,憤怒,有人用錯食材，這樣怎麼上菜？,憤怒,0,0,0,10,0.0,"情緒：憤怒
Modifier：0
Idiom：0
DegreeHead：0
WordCount：10  
Tension：0.00",1.321742296218872,200
阿志（男性，45歲，餐廳主廚，熱情外向，講話直接）,憤怒,工作壓力大到讓我想爆炸。,憤怒,1,0,1,8,0.38,"情緒：憤怒
Modifier：1
Idiom：0
DegreeHead：1
WordCount：8  
Tension：0.38",0.9535939693450928,200
阿志（男性，45歲，餐廳主廚，熱情外向，講話直接）,憤怒,廚房油煙太重，整天嗆得我要發瘋。,憤怒,1,0,2,10,0.5,"情緒：憤怒
Modifier：1
Idiom：0
DegreeHead：2
WordCount：10  
Tension：0.50",2.0619735717773438,200
阿志（男性，45歲，餐廳主廚，熱情外向，講話直接）,憤怒,同事不配合，怎麼能做好菜？,憤怒,1,0,0,8,0.12,"情緒：憤怒
Modifier：1
Idiom：0
DegreeHead：0
WordCount：8  
Tension：0.12",2.053128957748413,200
